120,2014-07-17,Thu,1543427,489804733851644000,122,CNBC,U.S. stocks declined sharply on reports of passenger plane shot down over Ukraine: http://t.co/4ucepLiZg0 • #MH17 http://t.co/Isv2dF2YxJ,16:12:03,20402945
121,2014-07-17,Thu,1543427,489802810155082000,309,CNBC,Ukrainian PM identifies shot-down plane as missing Malaysian Airlines flight; says launching investigation. #MH17 http://t.co/rEsI77NUvl,16:04:24,20402945
122,2014-07-17,Thu,1543427,489797946607960000,437,CNBC,Malaysia Airlines says it's lost contact w/ #MH17; AP quotes Ukraine gov't advisor saying a plane has been shot down: http://t.co/4ucepLiZg0,15:45:05,20402945
123,2014-07-17,Thu,1543427,489797364941873000,68,CNBC,Malaysia Airlines has lost contact of #MH17 from Amsterdam @MAS says; last known position over Ukrainian airspace: http://t.co/R57lBIrYyW,15:42:46,20402945
124,2014-07-17,Thu,1543427,489793995292549000,86,CNBC,Malaysian passenger plane crashes in Ukraine Reuters reports citing source: http://t.co/R57lBIrYyW,15:29:23,20402945
125,2014-07-17,Thu,1543427,489788212983128000,25,CNBC,Alibaba planning to launch IPO after Labor Day: Report • http://t.co/k7HC4XIFir,15:06:24,20402945
126,2014-07-17,Thu,1543427,489772831216255000,23,CNBC,BitRegulation! NY plans new rules for virtual currencies: http://t.co/JddhQkqRxB http://t.co/UEK6V0G1Gt,14:05:17,20402945
127,2014-07-17,Thu,1543427,489770376126157000,20,CNBC,ICYMI Bill Ackman and Carl Icahn hugged it out yesterday at #DeliveringAlpha. The highlights: http://t.co/R7J0ThtjKI http://t.co/tW5V2rJh7B,13:55:31,20402945
128,2014-07-17,Thu,1543427,489764413814362000,8,CNBC,[Market Open] U.S. stocks open modestly lower with the Dow retreating from all-time highs: http://t.co/irzYMwcdoc,13:31:50,20402945
129,2014-07-17,Thu,1543427,489760149184467000,24,CNBC,Foreclosure activity is at the lowest level in 8 years • http://t.co/fVcAbEwCAY,13:14:53,20402945
130,2014-07-17,Thu,1543427,489749602514395000,20,CNBC,U.S. weekly jobless claims total 302000 vs 310000 estimate; housing starts fall: http://t.co/Qb3RDyvyvA,12:32:59,20402945
131,2014-07-17,Thu,1543427,489745206489928000,184,CNBC,BREAKING: Microsoft plans to slash 18000 jobs take restructuring charge of $1.1B to $1.6B • http://t.co/zp9VjcnQhg http://t.co/MB1VqiQo2H,12:15:30,20402945
132,2014-07-17,Thu,1543427,489733793939329000,22,CNBC,Not content with the world's tallest building now the UAE is setting its sights on Mars: http://t.co/1bjnTTTyLS #FIA14,11:30:09,20402945
133,2014-07-17,Thu,1543427,489731088894292000,22,CNBC,Morgan Stanley beats estimates: http://t.co/UFE4NrYai9 $MS (via @EarningsCentral),11:19:25,20402945
134,2014-07-17,Thu,1543427,489722465006801000,25,CNBC,"UBS secures position as world's top wealth manager as assets near $2 trillion ""milestone"": http://t.co/Z6WxPzONzd",10:45:08,20402945
135,2014-07-17,Thu,1543427,489706093136728000,71,CNBC,Sunny side up? Check out these staggering solar power plants: http://t.co/DDAymcYORy #energyfuture http://t.co/PQTDB9lkk9,09:40:05,20402945
136,2014-07-17,Thu,1543427,489692284825256000,21,CNBC,Russian markets fall sharply on news of the latest sanctions - and more could be on the way: http://t.co/1Q5ZS9fCHR,08:45:13,20402945
137,2014-07-17,Thu,1543427,489681173057393000,12,CNBC,Apple and partnerships—seriously? http://t.co/9VZgDH641N (via Michael Yoshikami) $AAPL,08:01:04,20402945
138,2014-07-17,Thu,1543427,489673484046705000,9,CNBC,Start-up takes the sharing economy out to sea: http://t.co/tGc3eBzdrj (via @jmwein01),07:30:30,20402945
139,2014-07-17,Thu,1543427,489665988796101000,13,CNBC,Millennials love everything alternative… including alternative medicine: http://t.co/vC37LBBH2i,07:00:43,20402945
140,2014-07-17,Thu,1543427,489658403481223000,17,CNBC,Leon Cooperman founder of a $10.7B hedge fund firm just gave 12 stock recommendations: http://t.co/rS3TnnCVqb • #DeliveringAlpha,06:30:35,20402945
141,2014-07-17,Thu,1543427,489650985309327000,16,CNBC,CNBC journalist visits one of the most dangerous points in Asia captured story on camera: http://t.co/q1zeQ98xnl  http://t.co/UFV0IAnXBa,06:01:06,20402945
142,2014-07-17,Thu,1543427,489643213226271000,23,CNBC,$1.5 million bail set for hooker in Google executive's death: http://t.co/kQ7ATCVSwC,05:30:13,20402945
143,2014-07-17,Thu,1543427,489635688422593000,19,CNBC,McDonald’s franchisees are most pessimistic in a decade: http://t.co/AzSbUYwujV (via @KatieLittle) $MCD,05:00:19,20402945
144,2014-07-17,Thu,1543427,489628092835836000,14,CNBC,4 mistakes that are ruining your homemade cocktails: http://t.co/5xF1uk7LZW,04:30:08,20402945
145,2014-07-17,Thu,1543427,489620702673502000,17,CNBC,Coffee vs. Gold: Who won the bet? http://t.co/uR3oo5GTiM (via @SullyCNBC),04:00:46,20402945
146,2014-07-17,Thu,1543427,489613013658239000,48,CNBC,Why millions of elderly Chinese people work in the “informal waste management sector.” » http://t.co/EsPJfgruwG  http://t.co/O0WXTNUzyR,03:30:13,20402945
147,2014-07-17,Thu,1543427,489605668471865000,11,CNBC,The days of long flight delays due to terrible weather could soon be over: http://t.co/pFQX2K5QeV (via @ArjunKharpal),03:01:02,20402945
148,2014-07-17,Thu,1543427,489598033014030000,14,CNBC,How Washington rolls in 2014: With short-term gimmicks » http://t.co/u0VNHZbfmS (via @johnjharwood),02:30:42,20402945
149,2014-07-17,Thu,1543427,489590539424383000,10,CNBC,This young gun says he has a $50 billion idea: http://t.co/1Cvpk0UNqB (via @JeffCoxCNBCcom) #DeliveringAlpha,02:00:55,20402945
150,2014-07-17,Thu,1543427,489582934509494000,37,CNBC,King George III applauds Jack Lew's tax remarks: http://t.co/f1ub6sN8dy  (via @jakejakeny) http://t.co/pd13SU7CRK,01:30:42,20402945
151,2014-07-17,Thu,1543427,489575287521558000,22,CNBC,Two of Wall Street's biggest foes made a surprise joint appearance on live TV today: http://t.co/PGsQZ2PUjV  http://t.co/KTd7RIDgKL,01:00:19,20402945
152,2014-07-17,Thu,1543427,489567741729194000,19,CNBC,Have you gotten a phone call recently from … yourself? Beware: http://t.co/1yBXAiiTKv (via @TheConsumerman),00:30:20,20402945
153,2014-07-17,Thu,1543427,489560306709172000,147,CNBC,"Google and Novartis have teamed up to develop a ""smart"" contact lens: http://t.co/6dW3OdRF4w  http://t.co/yg89Mzwulp",00:00:47,20402945
154,2014-07-16,Wed,1543427,489552790591517000,19,CNBC,"New Jersey Gov. Chris Christie says he's in ""no hurry"" to decide whether to run for president. #RapidRecap https://t.co/7ElhNPdJc7",23:30:55,20402945
